fichier_source,import_path
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-18/agents/analysis/table-cartographer.ts,util
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-18/agents/analysis/generate_prisma_model.ts,fs
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-18/agents/analysis/generate_prisma_model.ts,path
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-18/agents/analysis/generate_prisma_model.ts,util
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-18/agents/analysis/semantic-table-mapper.ts,fs
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-18/agents/analysis/semantic-table-mapper.ts,path
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-18/agents/analysis/agent-structure.ts,fs
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-18/agents/analysis/agent-structure.ts,path
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-18/agents/seo-content-enhancer.ts,../packagesDoDotmcp-core
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-18/agents/seo-content-enhancer.ts,fs-extra
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-18/agents/seo-content-enhancer.ts,path
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-18/agents/seo-content-enhancer.ts,glob
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-18/agents/seo-content-enhancer.ts,jsdom
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-18/agents/dev-linter.ts,child_process
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-18/agents/dev-linter.ts,fs
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-18/agents/dev-linter.ts,path
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-18/agents/dev-checker.ts,child_process
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-18/agents/dev-checker.ts,fs
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-18/agents/dev-checker.ts,path
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/optimization/agent8-optimizer.ts,pg
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/optimization/agent8-optimizer.ts,fs
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/optimization/agent8-optimizer.ts,path
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/php-analyzer-agent.ts,../../../apps/backend/src/redis/redis.service
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/php-analyzer-agent.ts,axios
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/php-analyzer-agent.ts,@fafaDoDotmcp-agents/php-analyzer
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/php-analyzer-agent.ts,@nestjs/common
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/migration-orchestrator.ts,@nestjs/common
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/migration-orchestrator.ts,fs-extra
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/migration-orchestrator.ts,path
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/migration-orchestrator.ts,bullmq
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/migration-orchestrator.ts,@nestjs/event-emitter
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/migration-orchestrator.ts,redis
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/migration-orchestrator.ts,@temporalio/activity
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/migration-orchestrator.ts,@temporalio/workflow
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/migration-orchestrator.ts,ioredis
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/core/agent-orchestrator.ts,child_process
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/core/agent-orchestrator.ts,fs
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/core/agent-orchestrator.ts,path
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/core/agent-orchestrator.ts,../DevChecker
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/core/agent-orchestrator.ts,../DevLinter
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/core/agent-orchestrator.ts,../DiffVerifier
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/core/agent-orchestrator.ts,../DevIntegrator
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/core/agent-orchestrator.ts,../CiTester
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/core/coordinator-agent.ts,fs-extra
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/core/coordinator-agent.ts,path
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/core/coordinator-agent.ts,./BaseAgent
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/core/coordinator-agent.ts,./BusinessAgent
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/core/coordinator-agent.ts,./StructureAgent
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/core/coordinator-agent.ts,./DataAgent
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/core/coordinator-agent.ts,./DependencyAgent
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/core/coordinator-agent.ts,./QualityAgent
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/core/coordinator-agent.ts,./StrategyAgent
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/core/coordinator-agent.ts,./AssemblerAgent
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/core/coordinator-agent.ts,../config/config
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/bullmq-orchestrator.ts,bullmq
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/bullmq-orchestrator.ts,@nestjs/common
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/bullmq-orchestrator.ts,path
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/bullmq-orchestrator.ts,fs
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/orchestrator.ts,fs
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/orchestrator.ts,path
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/orchestrator.ts,child_process
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/orchestrator.ts,glob
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/orchestrator.ts,./CiTester
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/orchestrator.ts,./DevIntegrator
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/orchestrator.ts,./DevChecker
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/orchestrator.ts,./DevLinter
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/orchestrator.ts,./DiffVerifier
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/migration/sql-analysis-runner.ts,fs
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/migration/sql-analysis-runner.ts,path
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/migration/sql-analysis-runner.ts,child_process
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/migration/sql-analysis-runner.ts,readline
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/migration/sql-analysis-runner.ts,../MysqlAnalyzer/agents/MigrationStrategist
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/migration/sql-analysis-runner.ts,../MysqlAnalyzer/core/SchemaAnalyzer
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/migration/sql-analysis-runner.ts,../MysqlAnalyzer/core/TypeConverter
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/migration/sql-analysis-runner.ts,../MysqlAnalyzer/core/impact-analyzer
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/status-writer.ts,fs/promises
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/status-writer.ts,path
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/status-writer.ts,redis
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/status-writer.ts,bullmq
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/status-writer.ts,@supabase/supabase-js
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/status-writer.ts,@nestjs/common
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/status-writer.ts,@nestjs/event-emitter
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/workers/mcp-verifier.worker.ts,bullmq
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/workers/mcp-verifier.worker.ts,../../packagesDoDotmcp-agentsDoDotmcp-verifier
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/workers/mcp-verifier.worker.ts,@nestjs/common
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/workers/php-analyzer.worker.ts,bullmq
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/workers/php-analyzer.worker.ts,@fafaDoDotmcp-agents/php-analyzer
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/workers/php-analyzer.worker.ts,@nestjs/common
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/analysis/agent-audit.ts,./AgentDonnees
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/analysis/agent-audit.ts,path
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/analysis/agent-audit.ts,./AnalyzeSecurityRisks
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/analysis/agent-audit.ts,./StructureAgent
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/analysis/agent-audit.ts,fs
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/monitoring-check.ts,fs-extra
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/monitoring-check.ts,path
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/monitoring-check.ts,axios
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/monitoring-check.ts,child_process
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/monitoring-check.ts,chalk
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/monitoring-check.ts,dotenv
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/monitoring-check.ts,commander
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/monitoring-check.ts,playwright
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/monitoring-check.ts,fs
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/migration-2025-04-17/agents/monitoring-check.ts,path
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/integration/orchestrator-bridge.ts,@temporalio/client
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/integration/orchestrator-bridge.ts,bullmq
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/integration/orchestrator-bridge.ts,@nestjs/common
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/integration/orchestrator-bridge.ts,axios
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/integration/orchestrator-bridge.ts,ioredis
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/integration/orchestrator-bridge.ts,path
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/integration/orchestrator-bridge.ts,fs
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/integration/orchestrator-bridge.ts,express
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/integration/orchestrator-bridge.ts,@bull-board/api
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/integration/orchestrator-bridge.ts,@bull-board/api/bullMQAdapter
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/integration/orchestrator-bridge.ts,@bull-board/express
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/integration/orchestrator-bridge.ts,./metrics-service
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/integration/orchestrator-bridge.ts,../src/temporal/workflow-versioner
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/index.ts,./BullmqOrchestrator
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/migration/nginx-to-caddy/caddyfile-generator.ts,fs
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/migration/nginx-to-caddy/caddyfile-generator.ts,path
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/migration/nginx-to-caddy/caddyfile-generator.ts,../../coreDoDotmcp-agent
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/migration/php-to-remix/htaccess-parser.ts,fs
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/migration/php-to-remix/htaccess-parser.ts,path
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/migration/php-to-remix/htaccess-parser.ts,../../../coreDoDotmcp-agent
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/migration/PhpToRemix/htaccess-parser.ts,fs
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/migration/PhpToRemix/htaccess-parser.ts,path
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/migration/PhpToRemix/htaccess-parser.ts,../../../coreDoDotmcp-agent
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/migration/NginxToCaddy/caddyfile-generator.ts,fs
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/migration/NginxToCaddy/caddyfile-generator.ts,path
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/migration/NginxToCaddy/caddyfile-generator.ts,../../coreDoDotmcp-agent
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/migration/caddyfile-generator.ts,../coreDoDotmcp-agent
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/migration/caddyfile-generator.ts,../utils/NginxConfigParser
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/migration/caddyfile-generator.ts,../utils/HtaccessParser
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/migration/caddyfile-generator.ts,../utils/CaddyGenerator
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/migration/caddyfile-generator.ts,fs
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/migration/caddyfile-generator.ts,path
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/analysis/ConfigParsers/htaccess-parser.ts,fs
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/analysis/ConfigParsers/htaccess-parser.ts,path
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/analysis/ConfigParsers/htaccess-parser.ts,../../coreDoDotmcp-agent
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/analysis/config-parsers/htaccess-parser.ts,fs
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/analysis/config-parsers/htaccess-parser.ts,path
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/analysis/config-parsers/htaccess-parser.ts,../../coreDoDotmcp-agent
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/analysis/php-analyzer-v2.ts,../../appsDoDotmcp-server/src/types/agent
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/analysis/php-analyzer-v2.ts,fs
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/analysis/php-analyzer-v2.ts,path
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/analysis/php-analyzer-v2.ts,child_process
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/analysis/php-analyzer-v2.ts,util
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/analysis/php-analyzer.ts,fs
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/analysis/php-analyzer.ts,path
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/analysis/php-analyzer.ts,commander
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/analysis/php-analyzer.ts,chalk
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/analysis/php-analyzer.ts,glob
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/analysis/php-analyzer.ts,perf_hooks
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/analysis/php-analyzer.ts,dotenv
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/analysis/php-analyzer.ts,../../utils/supabaseClient
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/analysis/php-analyzer.ts,fs/promises
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/analysis/php-analyzer.ts,path
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/analysis/php-analyzer.ts,child_process
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/analysis/php-analyzer.ts,util
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/qa-analyzer.ts,fs-extra
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/qa-analyzer.ts,path
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/qa-analyzer.ts,@supabase/supabase-js
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/qa-analyzer.ts,@nestjs/common
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/qa-analyzer.ts,diff
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/qa-analyzer.ts,php-parser
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/qa-analyzer.ts,./core/BaseAgent
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/qa-analyzer.ts,@octokit/rest
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/qa-analyzer.ts,child_process
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/qa-analyzer.ts,util
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/qa-analyzer.ts,../apps/dashboard/integration/qa-dashboard
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/canonical-validator.ts,fs-extra
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/canonical-validator.ts,path
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/canonical-validator.ts,../utils/traceability/traceability-service
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/legacy/consolidation-2025-04-17/agents/canonical-validator.ts,@remix-run/node
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/agents/optimization/SupabaseOptimizationTracker.ts,events
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/agents/optimization/SupabaseOptimizationTracker.ts,@workspaces/cahier-des-charge/src/core/interfaces/BaseAgent
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/agents/optimization/SupabaseOptimizationTracker.ts,@workspaces/cahier-des-charge/src/core/interfaces/business
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/agents/core/BaseAgent.ts,events
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/agents/core/BaseAgent.ts,@workspaces/cahier-des-charge/src/core/interfaces/business
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/agents/core/BaseAgent.ts,@workspaces/cahier-des-charge/src/core/interfaces/orchestration
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/agents/integration/metrics-service.ts,events
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/agents/integration/metrics-service.ts,@workspaces/cahier-des-charge/src/core/interfaces/BaseAgent
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/agents/integration/metrics-service.ts,@workspaces/cahier-des-charge/src/core/interfaces/business
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/agents/integration/metrics-service.ts,@workspaces/cahier-des-charge/src/core/interfaces/coordination
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/agents/integration/notification-service.ts,events
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/agents/integration/notification-service.ts,@workspaces/cahier-des-charge/src/core/interfaces/BaseAgent
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/agents/integration/notification-service.ts,@workspaces/cahier-des-charge/src/core/interfaces/business
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/agents/integration/notification-service.ts,@workspaces/cahier-des-charge/src/core/interfaces/coordination
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/agents/migration/php-sql-sync-mapper.ts,fs
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/agents/migration/php-sql-sync-mapper.ts,path
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/agents/migration/php-sql-sync-mapper.ts,marked
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/agents/migration/php-sql-sync-mapper.ts,./utils/prisma-schema-parser
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/agents/migration/php-sql-sync-mapper.ts,./dynamic_sql_extractor
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/agents/migration/php-to-remix/canonical-sync-agent.ts,events
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/agents/migration/php-to-remix/canonical-sync-agent.ts,@workspaces/cahier-des-charge/src/core/interfaces/BaseAgent
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/agents/migration/php-to-remix/canonical-sync-agent.ts,@workspaces/cahier-des-charge/src/core/interfaces/business
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/agents/migration/php-sql-mapper.ts,fs
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/agents/migration/php-sql-mapper.ts,path
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/agents/migration/php-sql-mapper.ts,php-parser
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/agents/migration/php-sql-mapper.ts,./utils/prisma-schema-parser
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/agents/migration/PhpToRemix/canonical-sync-agent.ts,events
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/agents/migration/PhpToRemix/canonical-sync-agent.ts,@workspaces/cahier-des-charge/src/core/interfaces/BaseAgent
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/agents/migration/PhpToRemix/canonical-sync-agent.ts,@workspaces/cahier-des-charge/src/core/interfaces/business
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/agents/migration/BusinessAgent.ts,events
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/agents/migration/BusinessAgent.ts,@workspaces/cahier-des-charge/src/core/interfaces/BaseAgent
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/agents/migration/mysql-analyzer/core/classifier.ts,events
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/agents/migration/mysql-analyzer/core/classifier.ts,@workspaces/cahier-des-charge/src/core/interfaces/BaseAgent
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/agents/migration/mysql-analyzer/core/classifier.ts,@workspaces/cahier-des-charge/src/core/interfaces/business
./reports/legacy-cleanup/backup-20250420-022736/unique-agents/agents/migration/mysql-analyzer/core/classifier.ts,@workspaces/cahier-des-charge/src/core/interfaces/business
